asset_id,current_path,file_name,extension,media_type,file_size_bytes,width,height,aspect_ratio,orientation,has_transparency,likely_category,likely_usage,quality_status,duplicate_group,approval_status,consent_required,original_quality_required,recommended_action,notes
ASSET-SKILLINDIA-284,"public/assets/skill-india/200-x-200--1.png","200-x-200--1.png",png,image,8595,200,200,1.00,SQUARE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-285,"public/assets/skill-india/200-x-200--1.webp","200-x-200--1.webp",webp,image,3796,200,200,1.00,SQUARE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-286,"public/assets/skill-india/200-x-200--2.png","200-x-200--2.png",png,image,21460,200,200,1.00,SQUARE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-287,"public/assets/skill-india/200-x-200--2.webp","200-x-200--2.webp",webp,image,8486,200,200,1.00,SQUARE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-288,"public/assets/skill-india/200-x-200--3.png","200-x-200--3.png",png,image,7766,200,200,1.00,SQUARE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-289,"public/assets/skill-india/200-x-200--3.webp","200-x-200--3.webp",webp,image,4864,200,200,1.00,SQUARE,true,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-290,"public/assets/skill-india/200-X-200-1.jpg","200-X-200-1.jpg",jpg,image,8392,200,200,1.00,SQUARE,false,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-291,"public/assets/skill-india/200-X-200-1.webp","200-X-200-1.webp",webp,image,3540,200,200,1.00,SQUARE,false,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-292,"public/assets/skill-india/200-X-200-2.jpg","200-X-200-2.jpg",jpg,image,16904,200,200,1.00,SQUARE,false,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-293,"public/assets/skill-india/200-X-200-2.webp","200-X-200-2.webp",webp,image,4210,200,200,1.00,SQUARE,false,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-294,"public/assets/skill-india/200-X-200-3.jpg","200-X-200-3.jpg",jpg,image,17379,200,200,1.00,SQUARE,false,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-SKILLINDIA-295,"public/assets/skill-india/200-X-200-3.webp","200-X-200-3.webp",webp,image,4916,200,200,1.00,SQUARE,false,"Certificate","Government partnership endorsement","LOW RESOLUTION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-296,"public/assets/student-work/BJP-&-ABVP-Internship-1.jpg","BJP-&-ABVP-Internship-1.jpg",jpg,image,20030,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-297,"public/assets/student-work/BJP-&-ABVP-Internship-1.webp","BJP-&-ABVP-Internship-1.webp",webp,image,28520,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-298,"public/assets/student-work/BJP-&-ABVP-Internship-10.jpg","BJP-&-ABVP-Internship-10.jpg",jpg,image,26427,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-299,"public/assets/student-work/BJP-&-ABVP-Internship-10.webp","BJP-&-ABVP-Internship-10.webp",webp,image,38972,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-300,"public/assets/student-work/BJP-&-ABVP-Internship-2.jpg","BJP-&-ABVP-Internship-2.jpg",jpg,image,24694,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-301,"public/assets/student-work/BJP-&-ABVP-Internship-2.webp","BJP-&-ABVP-Internship-2.webp",webp,image,38276,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-302,"public/assets/student-work/BJP-&-ABVP-Internship-3.jpg","BJP-&-ABVP-Internship-3.jpg",jpg,image,21802,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-303,"public/assets/student-work/BJP-&-ABVP-Internship-3.webp","BJP-&-ABVP-Internship-3.webp",webp,image,31880,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-304,"public/assets/student-work/BJP-&-ABVP-Internship-4.jpg","BJP-&-ABVP-Internship-4.jpg",jpg,image,22521,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-305,"public/assets/student-work/BJP-&-ABVP-Internship-4.webp","BJP-&-ABVP-Internship-4.webp",webp,image,35658,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-306,"public/assets/student-work/BJP-&-ABVP-Internship-5.jpg","BJP-&-ABVP-Internship-5.jpg",jpg,image,38490,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-307,"public/assets/student-work/BJP-&-ABVP-Internship-5.webp","BJP-&-ABVP-Internship-5.webp",webp,image,66670,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-308,"public/assets/student-work/BJP-&-ABVP-Internship-6.jpg","BJP-&-ABVP-Internship-6.jpg",jpg,image,27522,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-309,"public/assets/student-work/BJP-&-ABVP-Internship-6.webp","BJP-&-ABVP-Internship-6.webp",webp,image,44674,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-310,"public/assets/student-work/BJP-&-ABVP-Internship-7.jpg","BJP-&-ABVP-Internship-7.jpg",jpg,image,20810,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-311,"public/assets/student-work/BJP-&-ABVP-Internship-7.webp","BJP-&-ABVP-Internship-7.webp",webp,image,30472,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-312,"public/assets/student-work/BJP-&-ABVP-Internship-8.jpg","BJP-&-ABVP-Internship-8.jpg",jpg,image,25036,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-313,"public/assets/student-work/BJP-&-ABVP-Internship-8.webp","BJP-&-ABVP-Internship-8.webp",webp,image,35740,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-314,"public/assets/student-work/BJP-&-ABVP-Internship-9.jpg","BJP-&-ABVP-Internship-9.jpg",jpg,image,24160,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-STUDENTWORK-315,"public/assets/student-work/BJP-&-ABVP-Internship-9.webp","BJP-&-ABVP-Internship-9.webp",webp,image,34004,500,500,1.00,SQUARE,false,"Student work","Student project showcase carousel","USABLE WITH OPTIMISATION",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-TOOLSLOGO-316,"public/assets/tools-logo/Tools-Banner---1920-x-700.jpg","Tools-Banner---1920-x-700.jpg",jpg,image,68805,1920,700,2.74,PANORAMIC,false,"Company logo","Syllabus tool outline icon","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-TOOLSLOGO-317,"public/assets/tools-logo/Tools-Banner---1920-x-700.webp","Tools-Banner---1920-x-700.webp",webp,image,68734,1920,700,2.74,PANORAMIC,false,"Company logo","Syllabus tool outline icon","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-TOOLSLOGO-318,"public/assets/tools-logo/Tools-banner-mobile-view.jpg","Tools-banner-mobile-view.jpg",jpg,image,74972,1080,1620,0.67,PORTRAIT,false,"Company logo","Syllabus tool outline icon","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
ASSET-TOOLSLOGO-319,"public/assets/tools-logo/Tools-banner-mobile-view.webp","Tools-banner-mobile-view.webp",webp,image,70120,1080,1620,0.67,PORTRAIT,false,"Company logo","Syllabus tool outline icon","GOOD",,"PENDING OWNER REVIEW",false,false,"MANUAL REVIEW","Imported asset candidate."
